,filename_left,filename_right
45129987,ATL04_20210801171439_05971201_006_01.h5,MOD06_L2.A2021217.1110.061.2021269035719.hdf
45130145,ATL04_20210731174019_05821201_006_01.h5,MOD06_L2.A2021212.1055.061.2021269033839.hdf
45130193,ATL04_20210804173157_06431201_006_01.h5,MOD06_L2.A2021213.1135.061.2021269033556.hdf
45130469,ATL04_20210730180559_05671201_006_01.h5,MOD06_L2.A2021211.1010.061.2021269032503.hdf
45131314,ATL04_20210802182316_06131201_006_01.h5,MOD06_L2.A2021211.1330.061.2021269032608.hdf
45131509,ATL04_20210801184856_05981201_006_01.h5,MOD06_L2.A2021213.1000.061.2021269033735.hdf
45134666,ATL04_20210730004848_05561201_006_01.h5,MOD06_L2.A2021216.2030.061.2021269040119.hdf
45135809,ATL04_20210805012324_06481201_006_01.h5,MOD06_L2.A2021211.0955.061.2021269030920.hdf
45140449,ATL04_20210802010605_06021201_006_01.h5,MOD06_L2.A2021213.2030.061.2021269034114.hdf
45144203,ATL04_20210731015725_05721201_006_01.h5,MOD06_L2.A2021212.1640.061.2021269031505.hdf
45144919,ATL04_20210803004026_06171201_006_01.h5,MOD06_L2.A2021213.0235.061.2021269031806.hdf
45161227,ATL04_20210804014903_06331201_006_01.h5,MOD06_L2.A2021216.0355.061.2021269034946.hdf
45161468,ATL04_20210730022305_05571201_006_01.h5,MOD06_L2.A2021211.0335.061.2021269032031.hdf
45164303,ATL04_20210731143144_05801201_006_01.h5,MOD06_L2.A2021217.0935.061.2021269040630.hdf
45165548,ATL04_20210804155740_06421201_006_01.h5,MOD06_L2.A2021213.1140.061.2021269033835.hdf
47968689,ATL04_20211015005336_03451301_006_01.h5,MOD06_L2.A2021293.2330.061.2021294074822.hdf
47972859,ATL04_20211019004516_04061301_006_01.h5,MOD06_L2.A2021293.1450.061.2021294014352.hdf
47973087,ATL04_20211018151931_04001301_006_01.h5,MOD06_L2.A2021293.0005.061.2021293133938.hdf
47974389,ATL04_20211015163630_03551301_006_01.h5,MOD06_L2.A2021291.1645.061.2021292014022.hdf
47974628,ATL04_20211018165349_04011301_006_01.h5,MOD06_L2.A2021294.2350.061.2021295074826.hdf
47974944,ATL04_20211021171109_04471301_006_01.h5,MOD06_L2.A2021290.1740.061.2021291014308.hdf
47975406,ATL04_20211015181047_03561301_006_01.h5,MOD06_L2.A2021291.1825.061.2021292074240.hdf
47975419,ATL04_20211016002756_03601301_006_01.h5,MOD06_L2.A2021289.2335.061.2021290075912.hdf
47975663,ATL04_20211018182807_04021301_006_01.h5,MOD06_L2.A2021294.1855.061.2021299041232.hdf
47975863,ATL04_20211017185346_03871301_006_01.h5,MOD06_L2.A2021291.2320.061.2021292073957.hdf
47976075,ATL04_20211016191925_03721301_006_01.h5,MOD06_L2.A2021293.2310.061.2021294073928.hdf
47976804,ATL04_20211017202803_03881301_006_01.h5,MOD06_L2.A2021290.2235.061.2021291073600.hdf
47976852,ATL04_20211017000218_03751301_006_01.h5,MOD06_L2.A2021294.2210.061.2021295074752.hdf
47977802,ATL04_20211018041930_03931301_006_01.h5,MOD06_L2.A2021289.0205.061.2021289134511.hdf
47977820,ATL04_20211017044510_03781301_006_01.h5,MOD06_L2.A2021291.0155.061.2021291134037.hdf
47977867,ATL04_20211016051048_03631301_006_01.h5,MOD06_L2.A2021290.0250.061.2021290134537.hdf
47978416,ATL04_20211015053628_03481301_006_01.h5,MOD06_L2.A2021293.0140.061.2021293133547.hdf
47978843,ATL04_20211018055347_03941301_006_01.h5,MOD06_L2.A2021294.0405.061.2021299040327.hdf
47978901,ATL04_20211017061927_03791301_006_01.h5,MOD06_L2.A2021290.0110.061.2021290134454.hdf
47979189,ATL04_20211021012815_04371301_006_01.h5,MOD06_L2.A2021289.0345.061.2021289134208.hdf
47979350,ATL04_20211016064506_03641301_006_01.h5,MOD06_L2.A2021291.0515.061.2021291134041.hdf
47979990,ATL04_20211018072805_03951301_006_01.h5,MOD06_L2.A2021288.0620.061.2021288195129.hdf
47980290,ATL04_20211017075344_03801301_006_01.h5,MOD06_L2.A2021292.0100.061.2021292133537.hdf
47980578,ATL04_20211016081923_03651301_006_01.h5,MOD06_L2.A2021294.0725.061.2021299041438.hdf
47981014,ATL04_20211019083643_04111301_006_01.h5,MOD06_L2.A2021290.0750.061.2021290195416.hdf
47981442,ATL04_20211018090222_03961301_006_01.h5,MOD06_L2.A2021293.0820.061.2021293194056.hdf
47981714,ATL04_20211017092802_03811301_006_01.h5,MOD06_L2.A2021289.0845.061.2021289194650.hdf
47982002,ATL04_20211016095341_03661301_006_01.h5,MOD06_L2.A2021294.0045.061.2021294133930.hdf
47987208,ATL04_20211021122817_04441301_006_01.h5,MOD06_L2.A2021292.0050.061.2021292133548.hdf
47988902,ATL04_20211015132755_03531301_006_01.h5,MOD06_L2.A2021293.0120.061.2021293133736.hdf
47990515,ATL04_20211019131936_04141301_006_01.h5,MOD06_L2.A2021291.1210.061.2021292015923.hdf
47995595,ATL04_20211017123636_03831301_006_01.h5,MOD06_L2.A2021293.0245.061.2021293133422.hdf
47997344,ATL04_20211016130215_03681301_006_01.h5,MOD06_L2.A2021288.0400.061.2021288134620.hdf
47997966,ATL04_20211020125357_04291301_006_01.h5,MOD06_L2.A2021293.0415.061.2021293133719.hdf
48000971,ATL04_20211018121057_03981301_006_01.h5,MOD06_L2.A2021289.1750.061.2021290014732.hdf
48016207,ATL04_20211016112758_03671301_006_01.h5,MOD06_L2.A2021291.1505.061.2021292014247.hdf
48016338,ATL04_20211020111939_04281301_006_01.h5,MOD06_L2.A2021293.1455.061.2021294014457.hdf
48018077,ATL04_20211018213641_04041301_006_01.h5,MOD06_L2.A2021289.1655.061.2021290014648.hdf
48019593,ATL04_20211017233638_03901301_006_01.h5,MOD06_L2.A2021290.2240.061.2021291074255.hdf
48021637,ATL04_20211016020214_03611301_006_01.h5,MOD06_L2.A2021293.1630.061.2021294014409.hdf
48022251,ATL04_20211015022753_03461301_006_01.h5,MOD06_L2.A2021293.0145.061.2021293134013.hdf
48032363,ATL04_20211015040210_03471301_006_01.h5,MOD06_L2.A2021293.0350.061.2021293135450.hdf
48039336,ATL04_20211019035351_04081301_006_01.h5,MOD06_L2.A2021289.0935.061.2021289194307.hdf
48046988,ATL04_20211015150212_03541301_006_01.h5,MOD06_L2.A2021293.0255.061.2021293133649.hdf
48050430,ATL04_20211021030233_04381301_006_01.h5,MOD06_L2.A2021293.0315.061.2021293133803.hdf
48051670,ATL04_20211019145353_04151301_006_01.h5,MOD06_L2.A2021289.0525.061.2021289134545.hdf
48053003,ATL04_20211016143633_03691301_006_01.h5,MOD06_L2.A2021289.1340.061.2021290015111.hdf
48054101,ATL04_20211017141054_03841301_006_01.h5,MOD06_L2.A2021288.1255.061.2021289015548.hdf
48070847,ATL04_20211017031052_03771301_006_01.h5,MOD06_L2.A2021294.1810.061.2021299040505.hdf
51076857,ATL04_20211203235641_11081301_006_01.h5,MOD06_L2.A2021337.0050.061.2021337140415.hdf
51080446,ATL04_20211208122243_11771301_006_01.h5,MOD06_L2.A2021341.1445.061.2021342014100.hdf
51080662,ATL04_20211205133939_11321301_006_01.h5,MOD06_L2.A2021338.1600.061.2021339015855.hdf
51080876,ATL04_20211207234823_11691301_006_01.h5,MOD06_L2.A2021341.1630.061.2021342014026.hdf
51081032,ATL04_20211203143057_11021301_006_01.h5,MOD06_L2.A2021343.0130.061.2021343140358.hdf
51081968,ATL04_20211205151357_11331301_006_01.h5,MOD06_L2.A2021338.1740.061.2021339015140.hdf
51082360,ATL04_20211204153934_11181301_006_01.h5,MOD06_L2.A2021341.1810.061.2021342080048.hdf
51082727,ATL04_20211206162235_11491301_006_01.h5,MOD06_L2.A2021338.0110.061.2021338134656.hdf
51083037,ATL04_20211204171352_11191301_006_01.h5,MOD06_L2.A2021341.1950.061.2021342080046.hdf
51083230,ATL04_20211203173932_11041301_006_01.h5,MOD06_L2.A2021340.0100.061.2021340171714.hdf
51083565,ATL04_20211206175653_11501301_006_01.h5,MOD06_L2.A2021342.0045.061.2021342134744.hdf
51083912,ATL04_20211204233101_11231301_006_01.h5,MOD06_L2.A2021339.0015.061.2021339134352.hdf
51083940,ATL04_20211207001402_11541301_006_01.h5,MOD06_L2.A2021338.2055.061.2021339074904.hdf
51083986,ATL04_20211204184809_11201301_006_01.h5,MOD06_L2.A2021337.0025.061.2021337134451.hdf
51084084,ATL04_20211203191349_11051301_006_01.h5,MOD06_L2.A2021341.0000.061.2021341134400.hdf
51084979,ATL04_20211205195649_11361301_006_01.h5,MOD06_L2.A2021339.2320.061.2021340074131.hdf
51085720,ATL04_20211203033055_10951301_006_01.h5,MOD06_L2.A2021341.0320.061.2021341134008.hdf
51085801,ATL04_20211205041355_11261301_006_01.h5,MOD06_L2.A2021342.0405.061.2021342134732.hdf
51086129,ATL04_20211204043933_11111301_006_01.h5,MOD06_L2.A2021343.0445.061.2021343140312.hdf
51087033,ATL04_20211207045655_11571301_006_01.h5,MOD06_L2.A2021343.0305.061.2021343140334.hdf
51087323,ATL04_20211206052234_11421301_006_01.h5,MOD06_L2.A2021338.0250.061.2021338134752.hdf
51087544,ATL04_20211205054813_11271301_006_01.h5,MOD06_L2.A2021339.0650.061.2021339194852.hdf
51087773,ATL04_20211204061350_11121301_006_01.h5,MOD06_L2.A2021342.0225.061.2021342134531.hdf
51088198,ATL04_20211207063112_11581301_006_01.h5,MOD06_L2.A2021338.0745.061.2021338194915.hdf
51089694,ATL04_20211206083108_11441301_006_01.h5,MOD06_L2.A2021339.1010.061.2021339194724.hdf
51089846,ATL04_20211208091408_11751301_006_01.h5,MOD06_L2.A2021338.1105.061.2021338194827.hdf
51090381,ATL04_20211206113943_11461301_006_01.h5,MOD06_L2.A2021342.0215.061.2021342134649.hdf
51095392,ATL04_20211209115705_11921301_006_01.h5,MOD06_L2.A2021343.0540.061.2021343140834.hdf
51097468,ATL04_20211204123100_11161301_006_01.h5,MOD06_L2.A2021339.0920.061.2021339195634.hdf
51097757,ATL04_20211203112222_11001301_006_01.h5,MOD06_L2.A2021341.2040.061.2021342080115.hdf
51098155,ATL04_20211207111404_11611301_006_01.h5,MOD06_L2.A2021339.1915.061.2021340074331.hdf
51100861,ATL04_20211205120522_11311301_006_01.h5,MOD06_L2.A2021342.0120.061.2021342140010.hdf
51104646,ATL04_20211203222224_11071301_006_01.h5,MOD06_L2.A2021341.2325.061.2021342081818.hdf
51107128,ATL04_20211207221406_11681301_006_01.h5,MOD06_L2.A2021339.1505.061.2021340014601.hdf
51108343,ATL04_20211206223945_11531301_006_01.h5,MOD06_L2.A2021338.1920.061.2021339074944.hdf
51109882,ATL04_20211203015638_10941301_006_01.h5,MOD06_L2.A2021341.0140.061.2021341134037.hdf
51110290,ATL04_20211204030515_11101301_006_01.h5,MOD06_L2.A2021343.0310.061.2021343140253.hdf
51110507,ATL04_20211208025658_11711301_006_01.h5,MOD06_L2.A2021337.0205.061.2021337134404.hdf
51121884,ATL04_20211206100526_11451301_006_01.h5,MOD06_L2.A2021343.0230.061.2021343140415.hdf
51125620,ATL04_20211204105642_11151301_006_01.h5,MOD06_L2.A2021343.0715.061.2021343201310.hdf
51125875,ATL04_20211203094805_10991301_006_01.h5,MOD06_L2.A2021339.1910.061.2021340075023.hdf
51126075,ATL04_20211207093947_11601301_006_01.h5,MOD06_L2.A2021339.1735.061.2021340015541.hdf
51128371,ATL04_20211209102247_11911301_006_01.h5,MOD06_L2.A2021339.2355.061.2021340075839.hdf
51131956,ATL04_20211203125639_11011301_006_01.h5,MOD06_L2.A2021339.0310.061.2021339134605.hdf
51134254,ATL04_20211205010520_11241301_006_01.h5,MOD06_L2.A2021338.1430.061.2021339020410.hdf
51136027,ATL04_20211207124821_11621301_006_01.h5,MOD06_L2.A2021342.0540.061.2021342134644.hdf
51139631,ATL04_20211205085647_11291301_006_01.h5,MOD06_L2.A2021338.1240.061.2021339015201.hdf
51139961,ATL04_20211204092225_11141301_006_01.h5,MOD06_L2.A2021341.1315.061.2021342014946.hdf
51142417,ATL04_20211206210527_11521301_006_01.h5,MOD06_L2.A2021338.2235.061.2021339075025.hdf
51152869,ATL04_20211204013058_11091301_006_01.h5,MOD06_L2.A2021339.2230.061.2021340074404.hdf
51156897,ATL04_20211209005703_11851301_006_01.h5,MOD06_L2.A2021342.0505.061.2021342134602.hdf
51168802,ATL04_20211205103105_11301301_006_01.h5,MOD06_L2.A2021339.1145.061.2021339194738.hdf
51169025,ATL04_20211208104825_11761301_006_01.h5,MOD06_L2.A2021338.0605.061.2021338194822.hdf
53448024,ATL04_20210416185931_03511101_006_02.h5,MOD06_L2.A2021108.0850.061.2021268165436.hdf
53450332,ATL04_20210417090807_03601101_006_02.h5,MOD06_L2.A2021106.0025.061.2021268163400.hdf
53450573,ATL04_20210420092527_04061101_006_02.h5,MOD06_L2.A2021109.0055.061.2021268165600.hdf
53450964,ATL04_20210418101646_03761101_006_02.h5,MOD06_L2.A2021110.0140.061.2021268170435.hdf
53451108,ATL04_20210422100826_04371101_006_02.h5,MOD06_L2.A2021108.0150.061.2021268164158.hdf
53451323,ATL04_20210416110804_03461101_006_02.h5,MOD06_L2.A2021109.0235.061.2021268165421.hdf
53451477,ATL04_20210419112524_03921101_006_02.h5,MOD06_L2.A2021112.0305.061.2021268170953.hdf
53451641,ATL04_20210418115103_03771101_006_02.h5,MOD06_L2.A2021109.0910.061.2021268165519.hdf
53451706,ATL04_20210422114244_04381101_006_02.h5,MOD06_L2.A2021108.0330.061.2021268164641.hdf
53452008,ATL04_20210417183352_03661101_006_02.h5,MOD06_L2.A2021111.0900.061.2021268170916.hdf
53452455,ATL04_20210419125941_03931101_006_02.h5,MOD06_L2.A2021110.0455.061.2021268165711.hdf
53452617,ATL04_20210418132521_03781101_006_02.h5,MOD06_L2.A2021108.0510.061.2021268164907.hdf
53452858,ATL04_20210417135100_03631101_006_02.h5,MOD06_L2.A2021108.0825.061.2021268164229.hdf
53452977,ATL04_20210416141639_03481101_006_02.h5,MOD06_L2.A2021112.0625.061.2021268171719.hdf
53453324,ATL04_20210419143359_03941101_006_02.h5,MOD06_L2.A2021109.0730.061.2021268165324.hdf
53454041,ATL04_20210422145118_04401101_006_02.h5,MOD06_L2.A2021112.0800.061.2021268171229.hdf
53454933,ATL04_20210418225105_03841101_006_02.h5,MOD06_L2.A2021110.1130.061.2021268165754.hdf
53455102,ATL04_20210417231644_03691101_006_02.h5,MOD06_L2.A2021111.1215.061.2021268171009.hdf
53455595,ATL04_20210416234223_03541101_006_02.h5,MOD06_L2.A2021110.1310.061.2021268165711.hdf
53456052,ATL04_20210416000802_03391101_006_02.h5,MOD06_L2.A2021109.1050.061.2021268165720.hdf
53456328,ATL04_20210422193411_04431101_006_02.h5,MOD06_L2.A2021109.1230.061.2021268170516.hdf
53456552,ATL04_20210419002522_03851101_006_02.h5,MOD06_L2.A2021111.1035.061.2021268170445.hdf
53457620,ATL04_20210416014219_03401101_006_02.h5,MOD06_L2.A2021109.1545.061.2021268165850.hdf
53457904,ATL04_20210419015940_03861101_006_02.h5,MOD06_L2.A2021112.1615.061.2021268171347.hdf
53458444,ATL04_20210417025058_03561101_006_02.h5,MOD06_L2.A2021111.1715.061.2021268170909.hdf
53458533,ATL04_20210421024239_04171101_006_02.h5,MOD06_L2.A2021109.1725.061.2021268165309.hdf
53458785,ATL04_20210419033357_03871101_006_02.h5,MOD06_L2.A2021110.1810.061.2021268170631.hdf
53458958,ATL04_20210417042515_03571101_006_02.h5,MOD06_L2.A2021109.1905.061.2021268165838.hdf
53459611,ATL04_20210421055114_04191101_006_02.h5,MOD06_L2.A2021109.2045.061.2021268170412.hdf
53465548,ATL04_20210419064232_03891101_006_02.h5,MOD06_L2.A2021111.2110.061.2021268172407.hdf
53468842,ATL04_20210417073350_03591101_006_02.h5,MOD06_L2.A2021109.1635.061.2021268164711.hdf
53469165,ATL04_20210416062512_03431101_006_02.h5,MOD06_L2.A2021108.0420.061.2021268163857.hdf
53469649,ATL04_20210420061653_04041101_006_02.h5,MOD06_L2.A2021111.0315.061.2021268165721.hdf
53472777,ATL04_20210422065952_04351101_006_02.h5,MOD06_L2.A2021111.0935.061.2021268171908.hdf
53478593,ATL04_20210416155056_03491101_006_02.h5,MOD06_L2.A2021112.1620.061.2021268171553.hdf
53480852,ATL04_20210420171654_04111101_006_02.h5,MOD06_L2.A2021111.0855.061.2021268170025.hdf
53481963,ATL04_20210417200809_03671101_006_02.h5,MOD06_L2.A2021111.1535.061.2021268170646.hdf
53482691,ATL04_20210418211648_03831101_006_02.h5,MOD06_L2.A2021109.1405.061.2021268165820.hdf
53483637,ATL04_20210416220806_03531101_006_02.h5,MOD06_L2.A2021110.1450.061.2021268170946.hdf
53483959,ATL04_20210417055933_03581101_006_02.h5,MOD06_L2.A2021112.1755.061.2021268171143.hdf
53485855,ATL04_20210421072531_04201101_006_02.h5,MOD06_L2.A2021111.1710.061.2021268170854.hdf
53487018,ATL04_20210422083409_04361101_006_02.h5,MOD06_L2.A2021110.2305.061.2021268170811.hdf
53487631,ATL04_20210416093346_03451101_006_02.h5,MOD06_L2.A2021110.0000.061.2021268165540.hdf
53488407,ATL04_20210421103405_04221101_006_02.h5,MOD06_L2.A2021112.0130.061.2021268171149.hdf
53518522,ATL04_20210420030818_04021101_006_02.h5,MOD06_L2.A2021110.2125.061.2021268170359.hdf
53550993,ATL04_20210419174234_03961101_006_02.h5,MOD06_L2.A2021112.0940.061.2021268171415.hdf
53579238,ATL04_20210417104225_03611101_006_02.h5,MOD06_L2.A2021107.0110.061.2021268164319.hdf
56075313,ATL04_20210212032955_07661001_006_01.h5,MOD06_L2.A2021043.1440.061.2021268101927.hdf
56080406,ATL04_20210214151254_08041001_006_01.h5,MOD06_L2.A2021047.0350.061.2021268102906.hdf
56085233,ATL04_20210216155553_08351001_006_01.h5,MOD06_L2.A2021043.0420.061.2021268100349.hdf
56085673,ATL04_20210215162132_08201001_006_01.h5,MOD06_L2.A2021048.0440.061.2021268103414.hdf
56086247,ATL04_20210216032134_08271001_006_01.h5,MOD06_L2.A2021043.0605.061.2021268100403.hdf
56086359,ATL04_20210215175549_08211001_006_01.h5,MOD06_L2.A2021044.1505.061.2021268101332.hdf
56087854,ATL04_20210215193007_08221001_006_01.h5,MOD06_L2.A2021046.1450.061.2021268102440.hdf
56088128,ATL04_20210218194727_08681001_006_01.h5,MOD06_L2.A2021044.0825.061.2021268101035.hdf
56088296,ATL04_20210213202126_07921001_006_01.h5,MOD06_L2.A2021048.1440.061.2021268103912.hdf
56088815,ATL04_20210215210424_08231001_006_01.h5,MOD06_L2.A2021048.0940.061.2021268103525.hdf
56089052,ATL04_20210214213004_08081001_006_01.h5,MOD06_L2.A2021049.1025.061.2021268104104.hdf
56089198,ATL04_20210213215544_07931001_006_01.h5,MOD06_L2.A2021043.1100.061.2021268100458.hdf
56089484,ATL04_20210212222124_07781001_006_01.h5,MOD06_L2.A2021048.1120.061.2021268103501.hdf
56089538,ATL04_20210214023836_07961001_006_01.h5,MOD06_L2.A2021049.1345.061.2021268104336.hdf
56089923,ATL04_20210214230421_08091001_006_01.h5,MOD06_L2.A2021049.1205.061.2021268104156.hdf
56090012,ATL04_20210218225602_08701001_006_01.h5,MOD06_L2.A2021044.1325.061.2021268101234.hdf
56090223,ATL04_20210213233001_07941001_006_01.h5,MOD06_L2.A2021048.1300.061.2021268103658.hdf
56090462,ATL04_20210217232141_08551001_006_01.h5,MOD06_L2.A2021043.1240.061.2021268100724.hdf
56090925,ATL04_20210214041253_07971001_006_01.h5,MOD06_L2.A2021047.1215.061.2021268103017.hdf
56091362,ATL04_20210212063830_07681001_006_01.h5,MOD06_L2.A2021049.1700.061.2021268104301.hdf
56091575,ATL04_20210218071308_08601001_006_01.h5,MOD06_L2.A2021044.1640.061.2021268101331.hdf
56091652,ATL04_20210213074707_07841001_006_01.h5,MOD06_L2.A2021046.1630.061.2021268102550.hdf
56092144,ATL04_20210212081248_07691001_006_01.h5,MOD06_L2.A2021044.1820.061.2021268101358.hdf
56093029,ATL04_20210214085545_08001001_006_01.h5,MOD06_L2.A2021048.1615.061.2021268103737.hdf
56093370,ATL04_20210213092125_07851001_006_01.h5,MOD06_L2.A2021049.2020.061.2021268104341.hdf
56093612,ATL04_20210212094705_07701001_006_01.h5,MOD06_L2.A2021043.1600.061.2021268100823.hdf
56094314,ATL04_20210214103003_08011001_006_01.h5,MOD06_L2.A2021049.2200.061.2021268104424.hdf
56094843,ATL04_20210212112122_07711001_006_01.h5,MOD06_L2.A2021048.2255.061.2021268103826.hdf
56095731,ATL04_20210212125540_07721001_006_01.h5,MOD06_L2.A2021049.0035.061.2021268103913.hdf
56096329,ATL04_20210218133017_08641001_006_01.h5,MOD06_L2.A2021048.0130.061.2021268103624.hdf
56099222,ATL04_20210217153014_08501001_006_01.h5,MOD06_L2.A2021048.1605.061.2021268103846.hdf
56108480,ATL04_20210213153834_07891001_006_01.h5,MOD06_L2.A2021045.0140.061.2021268103005.hdf
56111237,ATL04_20210212160415_07741001_006_01.h5,MOD06_L2.A2021048.2205.061.2021268103758.hdf
56111894,ATL04_20210215144715_08191001_006_01.h5,MOD06_L2.A2021048.0855.061.2021268103652.hdf
56126501,ATL04_20210215003839_08101001_006_01.h5,MOD06_L2.A2021048.1935.061.2021268103845.hdf
56126715,ATL04_20210218005558_08561001_006_01.h5,MOD06_L2.A2021049.1340.061.2021268104246.hdf
56126965,ATL04_20210213012958_07801001_006_01.h5,MOD06_L2.A2021043.1915.061.2021268100841.hdf
56128499,ATL04_20210213043833_07821001_006_01.h5,MOD06_L2.A2021048.1755.061.2021268103743.hdf
56128527,ATL04_20210212050413_07671001_006_01.h5,MOD06_L2.A2021049.1840.061.2021268104306.hdf
56129377,ATL04_20210214120420_08021001_006_01.h5,MOD06_L2.A2021049.2155.061.2021268104415.hdf
56129423,ATL04_20210213122959_07871001_006_01.h5,MOD06_L2.A2021048.2115.061.2021268104000.hdf
56129879,ATL04_20210216124718_08331001_006_01.h5,MOD06_L2.A2021043.2055.061.2021268100828.hdf
56130595,ATL04_20210214133837_08031001_006_01.h5,MOD06_L2.A2021049.0030.061.2021268103901.hdf
56131088,ATL04_20210213140417_07881001_006_01.h5,MOD06_L2.A2021045.0055.061.2021268101536.hdf
56132926,ATL04_20210214164712_08051001_006_01.h5,MOD06_L2.A2021043.0430.061.2021268100337.hdf
56133333,ATL04_20210217170431_08511001_006_01.h5,MOD06_L2.A2021046.0500.061.2021268102153.hdf
56161952,ATL04_20210213171251_07901001_006_01.h5,MOD06_L2.A2021043.1105.061.2021268100717.hdf
56587576,ATL04_20210217122139_08481001_006_01.h5,MOD06_L2.A2021048.0230.061.2021268103354.hdf
59016300,ATL04_20210312150557_12011001_006_01.h5,MOD06_L2.A2021072.1640.061.2021268130333.hdf
59020024,ATL04_20210314031438_12241001_006_01.h5,MOD06_L2.A2021072.1700.061.2021268130516.hdf
59021012,ATL04_20210318030614_12851001_006_01.h5,MOD06_L2.A2021072.0405.061.2021268131536.hdf
59022226,ATL04_20210318044031_12861001_006_01.h5,MOD06_L2.A2021074.1830.061.2021268131751.hdf
59022564,ATL04_20210312054013_11951001_006_01.h5,MOD06_L2.A2021075.1915.061.2021268132517.hdf
59022760,ATL04_20210316145736_12621001_006_01.h5,MOD06_L2.A2021073.1925.061.2021268131156.hdf
59022900,ATL04_20210315055732_12411001_006_01.h5,MOD06_L2.A2021072.0355.061.2021268130000.hdf
59023701,ATL04_20210312071430_11961001_006_01.h5,MOD06_L2.A2021075.2055.061.2021268132252.hdf
