,filename_left,filename_right
115507747,ATL04_20200613150625_12080701_006_01.h5,MOD06_L2.A2020164.0725.061.2020167174235.hdf
115508889,ATL04_20200610162323_11630701_006_01.h5,MOD06_L2.A2020167.1615.061.2020168013628.hdf
115510423,ATL04_20200612170622_11940701_006_01.h5,MOD06_L2.A2020166.1710.061.2020167171031.hdf
115510644,ATL04_20200615172342_12400701_006_01.h5,MOD06_L2.A2020162.1735.061.2020166024027.hdf
115510853,ATL04_20200610175741_11640701_006_01.h5,MOD06_L2.A2020167.1755.061.2020168013929.hdf
115514050,ATL04_20200610193158_11650701_006_01.h5,MOD06_L2.A2020163.0800.061.2020167174550.hdf
115516310,ATL04_20200613181500_12100701_006_01.h5,MOD06_L2.A2020164.0835.061.2020167172459.hdf
115519337,ATL04_20200616183220_12560701_006_01.h5,MOD06_L2.A2020162.1810.061.2020166024543.hdf
115520980,ATL04_20200611190619_11800701_006_01.h5,MOD06_L2.A2020163.1720.061.2020167175518.hdf
115521325,ATL04_20200615185759_12410701_006_01.h5,MOD06_L2.A2020163.1055.061.2020167174747.hdf
115531023,ATL04_20200614192339_12260701_006_01.h5,MOD06_L2.A2020163.2105.061.2020167175506.hdf
115538802,ATL04_20200611173201_11790701_006_01.h5,MOD06_L2.A2020165.1800.061.2020167163654.hdf
115539712,ATL04_20200613194918_12110701_006_01.h5,MOD06_L2.A2020163.0325.061.2020167175416.hdf
115540029,ATL04_20200611204036_11810701_006_01.h5,MOD06_L2.A2020165.2120.061.2020167163414.hdf
115543375,ATL04_20200616042344_12470701_006_01.h5,MOD06_L2.A2020168.0205.061.2020168133425.hdf
115544561,ATL04_20200610083156_11580701_006_01.h5,MOD06_L2.A2020166.0715.061.2020167170331.hdf
115545392,ATL04_20200612091455_11890701_006_01.h5,MOD06_L2.A2020163.0825.061.2020167180351.hdf
115545921,ATL04_20200615093215_12350701_006_01.h5,MOD06_L2.A2020166.0855.061.2020167170818.hdf
115574275,ATL04_20200613054041_12020701_006_01.h5,MOD06_L2.A2020163.0630.061.2020167174451.hdf
115592095,ATL04_20200611045742_11710701_006_01.h5,MOD06_L2.A2020165.0455.061.2020167161525.hdf
115601794,ATL04_20200610052322_11560701_006_01.h5,MOD06_L2.A2020163.1230.061.2020167174911.hdf
115602278,ATL04_20200614051502_12170701_006_01.h5,MOD06_L2.A2020164.1135.061.2020167172824.hdf
118714611,ATL04_20201028174903_05280901_006_01.h5,MOD06_L2.A2020307.2335.061.2021267213648.hdf
118715260,ATL04_20201028051443_05200901_006_01.h5,MOD06_L2.A2020307.1300.061.2021267211920.hdf
118721871,ATL04_20201029062323_05360901_006_01.h5,MOD06_L2.A2020305.0025.061.2021267205858.hdf
118723551,ATL04_20201101174043_05890901_006_01.h5,MOD06_L2.A2020303.1520.061.2021267204734.hdf
118723697,ATL04_20201028082318_05220901_006_01.h5,MOD06_L2.A2020305.0020.061.2021267205432.hdf
118724751,ATL04_20201030090618_05530901_006_01.h5,MOD06_L2.A2020302.1615.061.2021267203615.hdf
118725185,ATL04_20201102092337_05990901_006_01.h5,MOD06_L2.A2020303.1700.061.2021267204754.hdf
118725374,ATL04_20201028095736_05230901_006_01.h5,MOD06_L2.A2020307.0010.061.2021267211417.hdf
118725825,ATL04_20201030104035_05540901_006_01.h5,MOD06_L2.A2020308.2355.061.2021267212841.hdf
118726424,ATL04_20201028113153_05240901_006_01.h5,MOD06_L2.A2020308.1900.061.2021267212625.hdf
118726691,ATL04_20201029172325_05430901_006_01.h5,MOD06_L2.A2020302.1935.061.2021267203833.hdf
118726868,ATL04_20201030121453_05550901_006_01.h5,MOD06_L2.A2020303.2335.061.2021267204637.hdf
118727104,ATL04_20201029124032_05400901_006_01.h5,MOD06_L2.A2020308.2040.061.2021267212929.hdf
118727441,ATL04_20201028130611_05250901_006_01.h5,MOD06_L2.A2020303.2200.061.2021267204537.hdf
118728456,ATL04_20201029141450_05410901_006_01.h5,MOD06_L2.A2020308.2215.061.2021267212743.hdf
118728588,ATL04_20201102140629_06020901_006_01.h5,MOD06_L2.A2020307.2310.061.2021267212104.hdf
118729029,ATL04_20201028205737_05300901_006_01.h5,MOD06_L2.A2020303.0210.061.2021267203907.hdf
118729057,ATL04_20201030214037_05610901_006_01.h5,MOD06_L2.A2020308.0230.061.2021267211909.hdf
118729504,ATL04_20201029220617_05460901_006_01.h5,MOD06_L2.A2020307.0145.061.2021267211238.hdf
118730382,ATL04_20201031224915_05770901_006_01.h5,MOD06_L2.A2020304.0115.061.2021267204721.hdf
118730672,ATL04_20201030231454_05620901_006_01.h5,MOD06_L2.A2020307.0505.061.2021267211424.hdf
118731293,ATL04_20201029000613_05320901_006_01.h5,MOD06_L2.A2020306.0600.061.2021267210600.hdf
118731527,ATL04_20201028003151_05170901_006_01.h5,MOD06_L2.A2020307.0645.061.2021267211423.hdf
118731823,ATL04_20201031004912_05630901_006_01.h5,MOD06_L2.A2020303.0710.061.2021267204134.hdf
118732085,ATL04_20201030011451_05480901_006_01.h5,MOD06_L2.A2020306.0105.061.2021267210426.hdf
118732540,ATL04_20201029014031_05330901_006_01.h5,MOD06_L2.A2020302.0805.061.2021267203111.hdf
118733249,ATL04_20201031022329_05640901_006_01.h5,MOD06_L2.A2020306.0100.061.2021267210317.hdf
118749538,ATL04_20201103054922_06120901_006_01.h5,MOD06_L2.A2020307.1045.061.2021267213330.hdf
118754609,ATL04_20201031053204_05660901_006_01.h5,MOD06_L2.A2020307.1555.061.2021267211749.hdf
118765188,ATL04_20201028034026_05190901_006_01.h5,MOD06_L2.A2020302.1620.061.2021267203342.hdf
118765449,ATL04_20201031035747_05650901_006_01.h5,MOD06_L2.A2020307.1140.061.2021267211626.hdf
118765513,ATL04_20201030042326_05500901_006_01.h5,MOD06_L2.A2020308.1540.061.2021267212645.hdf
118765991,ATL04_20201102044045_05960901_006_01.h5,MOD06_L2.A2020306.1235.061.2021267210855.hdf
118766447,ATL04_20201030055743_05510901_006_01.h5,MOD06_L2.A2020302.1440.061.2021267203524.hdf
118769985,ATL04_20201030152328_05570901_006_01.h5,MOD06_L2.A2020302.1755.061.2021267203448.hdf
118770020,ATL04_20201103151506_06180901_006_01.h5,MOD06_L2.A2020307.2135.061.2021267212013.hdf
118770711,ATL04_20201031163205_05730901_006_01.h5,MOD06_L2.A2020308.1720.061.2021267212620.hdf
118772200,ATL04_20201029185742_05440901_006_01.h5,MOD06_L2.A2020302.0130.061.2021267203012.hdf
118772445,ATL04_20201028192320_05290901_006_01.h5,MOD06_L2.A2020305.0200.061.2021267205457.hdf
118802486,ATL04_20201102184921_06050901_006_01.h5,MOD06_L2.A2020303.0035.061.2021267203824.hdf
121717231,ATL04_20200909230313_11700801_006_02.h5,MOD06_L2.A2020254.1555.061.2020255011651.hdf
121721410,ATL04_20200911111153_11930801_006_02.h5,MOD06_L2.A2020254.1610.061.2020255013527.hdf
121722655,ATL04_20200915123751_12550801_006_02.h5,MOD06_L2.A2020256.1745.061.2020257012132.hdf
121722872,ATL04_20200909133729_11640801_006_02.h5,MOD06_L2.A2020257.1825.061.2020258073403.hdf
121723133,ATL04_20200912135449_12100801_006_02.h5,MOD06_L2.A2020253.1850.061.2020254072438.hdf
121723439,ATL04_20200915141208_12560801_006_02.h5,MOD06_L2.A2020256.1925.061.2020257074120.hdf
121723486,ATL04_20200914222914_12460801_006_02.h5,MOD06_L2.A2020256.0255.061.2020256133005.hdf
121723734,ATL04_20200910223734_11850801_006_02.h5,MOD06_L2.A2020257.2005.061.2020258073203.hdf
121723799,ATL04_20200909151147_11650801_006_02.h5,MOD06_L2.A2020258.0245.061.2020258134456.hdf
121724230,ATL04_20200912152906_12110801_006_02.h5,MOD06_L2.A2020253.0225.061.2020254041126.hdf
121724553,ATL04_20200915220335_12610801_006_02.h5,MOD06_L2.A2020254.2115.061.2020255072350.hdf
121724611,ATL04_20200910162025_11810801_006_02.h5,MOD06_L2.A2020255.0210.061.2020255133219.hdf
121724694,ATL04_20200909164604_11660801_006_02.h5,MOD06_L2.A2020257.0200.061.2020257133656.hdf
121725271,ATL04_20200912170323_12120801_006_02.h5,MOD06_L2.A2020259.0145.061.2020259132636.hdf
121725366,ATL04_20200912214615_12150801_006_02.h5,MOD06_L2.A2020254.2255.061.2020255072704.hdf
121725500,ATL04_20200910175442_11820801_006_02.h5,MOD06_L2.A2020256.0115.061.2020256132440.hdf
121725583,ATL04_20200914174622_12430801_006_02.h5,MOD06_L2.A2020257.2325.061.2020258073644.hdf
121725633,ATL04_20200909212856_11690801_006_02.h5,MOD06_L2.A2020253.2350.061.2020254073350.hdf
121725812,ATL04_20200909182021_11670801_006_02.h5,MOD06_L2.A2020257.0020.061.2020257133525.hdf
121726461,ATL04_20200912183741_12130801_006_02.h5,MOD06_L2.A2020253.0045.061.2020253132830.hdf
121726550,ATL04_20200915172043_12580801_006_02.h5,MOD06_L2.A2020258.0105.061.2020258134202.hdf
121726736,ATL04_20200910034606_11730801_006_02.h5,MOD06_L2.A2020258.0600.061.2020258195834.hdf
121726820,ATL04_20200909041145_11580801_006_02.h5,MOD06_L2.A2020253.0540.061.2020254041901.hdf
121727064,ATL04_20200912042904_12040801_006_02.h5,MOD06_L2.A2020255.0530.061.2020255134223.hdf
121727557,ATL04_20200910003731_11710801_006_02.h5,MOD06_L2.A2020257.0655.061.2020257195955.hdf
121727787,ATL04_20200911045444_11890801_006_02.h5,MOD06_L2.A2020256.0750.061.2020256192647.hdf
121727837,ATL04_20200913053743_12200801_006_02.h5,MOD06_L2.A2020257.0515.061.2020257132825.hdf
121727943,ATL04_20200910052023_11740801_006_02.h5,MOD06_L2.A2020254.0445.061.2020254153555.hdf
121728340,ATL04_20200909054602_11590801_006_02.h5,MOD06_L2.A2020258.0920.061.2020258200912.hdf
121728525,ATL04_20200912060322_12050801_006_02.h5,MOD06_L2.A2020256.0435.061.2020256133556.hdf
121728677,ATL04_20200911062901_11900801_006_02.h5,MOD06_L2.A2020258.0420.061.2020258133400.hdf
121728759,ATL04_20200915062041_12510801_006_02.h5,MOD06_L2.A2020253.1040.061.2020254044355.hdf
121728841,ATL04_20200910065440_11750801_006_02.h5,MOD06_L2.A2020258.1100.061.2020258200801.hdf
121729090,ATL04_20200909072020_11600801_006_02.h5,MOD06_L2.A2020254.1125.061.2020254215828.hdf
121729136,ATL04_20200913071200_12210801_006_02.h5,MOD06_L2.A2020253.0400.061.2020254041529.hdf
121729428,ATL04_20200912073739_12060801_006_02.h5,MOD06_L2.A2020257.1155.061.2020257201812.hdf
121729840,ATL04_20200911080318_11910801_006_02.h5,MOD06_L2.A2020253.1220.061.2020254043343.hdf
121730122,ATL04_20200914082038_12370801_006_02.h5,MOD06_L2.A2020256.1250.061.2020257013904.hdf
121730609,ATL04_20200911093736_11920801_006_02.h5,MOD06_L2.A2020253.1400.061.2020254043820.hdf
121730977,ATL04_20200909102854_11620801_006_02.h5,MOD06_L2.A2020254.1445.061.2020255014923.hdf
121734982,ATL04_20200913102034_12230801_006_02.h5,MOD06_L2.A2020254.1510.061.2020255014747.hdf
121739619,ATL04_20200915110333_12540801_006_02.h5,MOD06_L2.A2020256.1330.061.2020257013315.hdf
121741945,ATL04_20200910113732_11780801_006_02.h5,MOD06_L2.A2020254.1030.061.2020254214308.hdf
121744847,ATL04_20200912104614_12080801_006_02.h5,MOD06_L2.A2020258.0145.061.2020258134315.hdf
121755402,ATL04_20200915075459_12520801_006_02.h5,MOD06_L2.A2020258.2050.061.2020259073428.hdf
121755838,ATL04_20200909085437_11610801_006_02.h5,MOD06_L2.A2020253.1355.061.2020254043052.hdf
121756617,ATL04_20200915092916_12530801_006_02.h5,MOD06_L2.A2020253.2030.061.2020254072543.hdf
121756692,ATL04_20200910100315_11770801_006_02.h5,MOD06_L2.A2020257.1510.061.2020258013419.hdf
121757692,ATL04_20200914112912_12390801_006_02.h5,MOD06_L2.A2020258.1730.061.2020259021211.hdf
121757848,ATL04_20200909120312_11630801_006_02.h5,MOD06_L2.A2020258.1910.061.2020259073453.hdf
121758313,ATL04_20200911124611_11940801_006_02.h5,MOD06_L2.A2020253.1855.061.2020254073451.hdf
121759752,ATL04_20200913132909_12250801_006_02.h5,MOD06_L2.A2020254.1935.061.2020255072132.hdf
121759836,ATL04_20200909195439_11680801_006_02.h5,MOD06_L2.A2020258.2230.061.2020259073916.hdf
121760364,ATL04_20200910210317_11840801_006_02.h5,MOD06_L2.A2020259.0010.061.2020259133924.hdf
121762469,ATL04_20200911001151_11860801_006_02.h5,MOD06_L2.A2020257.2145.061.2020258073222.hdf
121764203,ATL04_20200910021148_11720801_006_02.h5,MOD06_L2.A2020254.0625.061.2020254215050.hdf
121819932,ATL04_20200914020328_12330801_006_02.h5,MOD06_L2.A2020255.0705.061.2020255191727.hdf
121860435,ATL04_20200909023727_11570801_006_02.h5,MOD06_L2.A2020258.0740.061.2020258200125.hdf
122724335,ATL04_20200911155445_11960801_006_02.h5,MOD06_L2.A2020253.2100.061.2020254073535.hdf
124720209,ATL04_20201223000936_13720901_006_01.h5,MOD06_L2.A2020360.0900.061.2021268044416.hdf
124721062,ATL04_20201225132654_00241001_006_01.h5,MOD06_L2.A2020361.0925.061.2021268043615.hdf
124722804,ATL04_20201227140952_00551001_006_01.h5,MOD06_L2.A2020362.0010.061.2021268044443.hdf
124722961,ATL04_20201226143532_00401001_006_01.h5,MOD06_L2.A2020358.0035.061.2021268041122.hdf
124723087,ATL04_20201224152650_00101001_006_01.h5,MOD06_L2.A2020359.0120.061.2021268041645.hdf
124723212,ATL04_20201223155230_13820901_006_01.h5,MOD06_L2.A2020362.0150.061.2021268044245.hdf
124723471,ATL04_20201226160949_00411001_006_01.h5,MOD06_L2.A2020358.0215.061.2021268040900.hdf
124723584,ATL04_20201225163529_00261001_006_01.h5,MOD06_L2.A2020361.0250.061.2021268043531.hdf
124723643,ATL04_20201224170108_00111001_006_01.h5,MOD06_L2.A2020359.0300.061.2021268041715.hdf
124723809,ATL04_20201223172647_13830901_006_01.h5,MOD06_L2.A2020360.0345.061.2021268042552.hdf
124723893,ATL04_20201223234356_13870901_006_01.h5,MOD06_L2.A2020360.0840.061.2021268042738.hdf
124724083,ATL04_20201225180946_00271001_006_01.h5,MOD06_L2.A2020361.0425.061.2021268043616.hdf
124724609,ATL04_20201223190104_13840901_006_01.h5,MOD06_L2.A2020358.0535.061.2021268041055.hdf
124724632,ATL04_20201224231818_00151001_006_01.h5,MOD06_L2.A2020361.0745.061.2021268043629.hdf
124724889,ATL04_20201226002656_00311001_006_01.h5,MOD06_L2.A2020360.0520.061.2021268042941.hdf
124725319,ATL04_20201224200943_00131001_006_01.h5,MOD06_L2.A2020360.0700.061.2021268043013.hdf
124726450,ATL04_20201223031811_13740901_006_01.h5,MOD06_L2.A2020359.1115.061.2021268042351.hdf
124726891,ATL04_20201223045228_13750901_006_01.h5,MOD06_L2.A2020359.1255.061.2021268042516.hdf
124727182,ATL04_20201226050948_00341001_006_01.h5,MOD06_L2.A2020360.1340.061.2021268043038.hdf
124727505,ATL04_20201225053527_00191001_006_01.h5,MOD06_L2.A2020360.1020.061.2021268042748.hdf
124727712,ATL04_20201224060106_00041001_006_01.h5,MOD06_L2.A2020359.1435.061.2021268042258.hdf
124728011,ATL04_20201223062645_13760901_006_01.h5,MOD06_L2.A2020360.1515.061.2021268043334.hdf
124728117,ATL04_20201226064405_00351001_006_01.h5,MOD06_L2.A2020362.1005.061.2021268044715.hdf
124728449,ATL04_20201229070124_00811001_006_01.h5,MOD06_L2.A2020359.1610.061.2021268042405.hdf
124728857,ATL04_20201223080103_13770901_006_01.h5,MOD06_L2.A2020360.1655.061.2021268043206.hdf
124734021,ATL04_20201223124355_13800901_006_01.h5,MOD06_L2.A2020359.1700.061.2021268043333.hdf
124734663,ATL04_20201226112658_00381001_006_01.h5,MOD06_L2.A2020360.0255.061.2021268043225.hdf
124736227,ATL04_20201229114417_00841001_006_01.h5,MOD06_L2.A2020359.0040.061.2021268042259.hdf
124737218,ATL04_20201228120955_00691001_006_01.h5,MOD06_L2.A2020360.0915.061.2021268044835.hdf
124741859,ATL04_20201225101819_00221001_006_01.h5,MOD06_L2.A2020360.2010.061.2021268043255.hdf
124742103,ATL04_20201225115237_00231001_006_01.h5,MOD06_L2.A2020360.2150.061.2021268043257.hdf
124743352,ATL04_20201223141812_13810901_006_01.h5,MOD06_L2.A2020360.0025.061.2021268042540.hdf
124743818,ATL04_20201228151830_00711001_006_01.h5,MOD06_L2.A2020359.0440.061.2021268041827.hdf
124745484,ATL04_20201228165247_00721001_006_01.h5,MOD06_L2.A2020358.0355.061.2021268040944.hdf
124746298,ATL04_20201224011814_00011001_006_01.h5,MOD06_L2.A2020358.0715.061.2021268041153.hdf
124754427,ATL04_20201224090941_00061001_006_01.h5,MOD06_L2.A2020360.1250.061.2021268043632.hdf
124763687,ATL04_20201228090121_00671001_006_01.h5,MOD06_L2.A2020363.0415.061.2021268045124.hdf
124764380,ATL04_20201227092701_00521001_006_01.h5,MOD06_L2.A2020359.1930.061.2021268042403.hdf
124765425,ATL04_20201223110938_13790901_006_01.h5,MOD06_L2.A2020359.2110.061.2021268042659.hdf
124768506,ATL04_20201223220939_13860901_006_01.h5,MOD06_L2.A2020361.0605.061.2021268043414.hdf
124819341,ATL04_20201224214400_00141001_006_01.h5,MOD06_L2.A2020360.0705.061.2021268043051.hdf
126543291,ATL04_20200520173045_08430701_006_01.h5,MOD06_L2.A2020145.1535.061.2020146014406.hdf
126550363,ATL04_20200523051345_08810701_006_01.h5,MOD06_L2.A2020145.0505.061.2020145131557.hdf
126554609,ATL04_20200525055643_09120701_006_01.h5,MOD06_L2.A2020141.0535.061.2020141132125.hdf
126555566,ATL04_20200524172224_09040701_006_01.h5,MOD06_L2.A2020141.0720.061.2020141194026.hdf
126555595,ATL04_20200524075640_08980701_006_01.h5,MOD06_L2.A2020146.0740.061.2020146193344.hdf
126556001,ATL04_20200523082220_08830701_006_01.h5,MOD06_L2.A2020142.1620.061.2020143014637.hdf
126556364,ATL04_20200522084759_08680701_006_01.h5,MOD06_L2.A2020147.0820.061.2020148002006.hdf
126557104,ATL04_20200520093918_08380701_006_01.h5,MOD06_L2.A2020144.1605.061.2020145013644.hdf
126557502,ATL04_20200523095638_08840701_006_01.h5,MOD06_L2.A2020142.0940.061.2020142194540.hdf
126557615,ATL04_20200522102217_08690701_006_01.h5,MOD06_L2.A2020147.1000.061.2020148002511.hdf
126557659,ATL04_20200526101355_09300701_006_01.h5,MOD06_L2.A2020145.1015.061.2020145195155.hdf
126557806,ATL04_20200521104756_08540701_006_01.h5,MOD06_L2.A2020146.1555.061.2020147013409.hdf
126558320,ATL04_20200523113055_08850701_006_01.h5,MOD06_L2.A2020142.1120.061.2020142194410.hdf
126558521,ATL04_20200522115634_08700701_006_01.h5,MOD06_L2.A2020145.1150.061.2020145195537.hdf
126558705,ATL04_20200523174804_08890701_006_01.h5,MOD06_L2.A2020147.1140.061.2020148002526.hdf
126558732,ATL04_20200521122213_08550701_006_01.h5,MOD06_L2.A2020145.1510.061.2020146014128.hdf
126558907,ATL04_20200520124753_08400701_006_01.h5,MOD06_L2.A2020142.1300.061.2020143014446.hdf
126558962,ATL04_20200523130512_08860701_006_01.h5,MOD06_L2.A2020147.1500.061.2020148023134.hdf
126559387,ATL04_20200526132230_09320701_006_01.h5,MOD06_L2.A2020145.1330.061.2020146014035.hdf
126559595,ATL04_20200522133051_08710701_006_01.h5,MOD06_L2.A2020146.1415.061.2020147013755.hdf
126560119,ATL04_20200521135631_08560701_006_01.h5,MOD06_L2.A2020144.1425.061.2020145013728.hdf
126560675,ATL04_20200526180522_09350701_006_01.h5,MOD06_L2.A2020142.1440.061.2020143014210.hdf
126560782,ATL04_20200520203920_08450701_006_01.h5,MOD06_L2.A2020147.1815.061.2020148074259.hdf
126560866,ATL04_20200522212218_08760701_006_01.h5,MOD06_L2.A2020144.1745.061.2020145013247.hdf
126561255,ATL04_20200521214758_08610701_006_01.h5,MOD06_L2.A2020146.1730.061.2020147013420.hdf
126561815,ATL04_20200520221337_08460701_006_01.h5,MOD06_L2.A2020142.1935.061.2020143073212.hdf
126562026,ATL04_20200524220516_09070701_006_01.h5,MOD06_L2.A2020147.1955.061.2020148073735.hdf
126562994,ATL04_20200522225636_08770701_006_01.h5,MOD06_L2.A2020144.2105.061.2020145072952.hdf
126563275,ATL04_20200521232215_08620701_006_01.h5,MOD06_L2.A2020147.2135.061.2020148074147.hdf
126563739,ATL04_20200524233934_09080701_006_01.h5,MOD06_L2.A2020146.2230.061.2020147073139.hdf
126563826,ATL04_20200520001334_08320701_006_01.h5,MOD06_L2.A2020144.2240.061.2020145072852.hdf
126564023,ATL04_20200523003053_08780701_006_01.h5,MOD06_L2.A2020147.2315.061.2020148073716.hdf
126564148,ATL04_20200521012212_08480701_006_01.h5,MOD06_L2.A2020147.0010.061.2020147133731.hdf
126564457,ATL04_20200520014751_08330701_006_01.h5,MOD06_L2.A2020143.0035.061.2020143133657.hdf
126564794,ATL04_20200523020511_08790701_006_01.h5,MOD06_L2.A2020146.0105.061.2020146133246.hdf
126565124,ATL04_20200522023050_08640701_006_01.h5,MOD06_L2.A2020142.0130.061.2020142135329.hdf
126565348,ATL04_20200521025629_08490701_006_01.h5,MOD06_L2.A2020147.0150.061.2020147133920.hdf
126565668,ATL04_20200520032209_08340701_006_01.h5,MOD06_L2.A2020143.0215.061.2020143133743.hdf
126566204,ATL04_20200526035646_09260701_006_01.h5,MOD06_L2.A2020142.0310.061.2020142135521.hdf
126566344,ATL04_20200521043046_08500701_006_01.h5,MOD06_L2.A2020147.0330.061.2020147134124.hdf
126567982,ATL04_20200526053103_09270701_006_01.h5,MOD06_L2.A2020146.1720.061.2020147012120.hdf
126570413,ATL04_20200521060504_08510701_006_01.h5,MOD06_L2.A2020141.0425.061.2020141134405.hdf
126576479,ATL04_20200522053925_08660701_006_01.h5,MOD06_L2.A2020144.2020.061.2020145071612.hdf
126579089,ATL04_20200520045626_08350701_006_01.h5,MOD06_L2.A2020145.1105.061.2020145193426.hdf
126579476,ATL04_20200524044805_08960701_006_01.h5,MOD06_L2.A2020146.1010.061.2020146192029.hdf
126586030,ATL04_20200520190502_08440701_006_01.h5,MOD06_L2.A2020145.1715.061.2020146013935.hdf
126591620,ATL04_20200520080501_08370701_006_01.h5,MOD06_L2.A2020142.1800.061.2020143072843.hdf
126595443,ATL04_20200525183102_09200701_006_01.h5,MOD06_L2.A2020146.1735.061.2020147013327.hdf
126596657,ATL04_20200523192222_08900701_006_01.h5,MOD06_L2.A2020147.1320.061.2020148031035.hdf
126603108,ATL04_20200525042226_09110701_006_01.h5,MOD06_L2.A2020147.0325.061.2020147133817.hdf
126605354,ATL04_20200522071342_08670701_006_01.h5,MOD06_L2.A2020141.0555.061.2020141134123.hdf
126617257,ATL04_20200521073921_08520701_006_01.h5,MOD06_L2.A2020147.0100.061.2020147132309.hdf
126617544,ATL04_20200520063043_08360701_006_01.h5,MOD06_L2.A2020147.1230.061.2020148021520.hdf
126618033,ATL04_20200524062223_08970701_006_01.h5,MOD06_L2.A2020141.1130.061.2020141193210.hdf
126635805,ATL04_20200525073101_09130701_006_01.h5,MOD06_L2.A2020142.0625.061.2020142194551.hdf
126637124,ATL04_20200523033928_08800701_006_01.h5,MOD06_L2.A2020141.0405.061.2020141133207.hdf
126637373,ATL04_20200522040507_08650701_006_01.h5,MOD06_L2.A2020142.0445.061.2020142134505.hdf
126652627,ATL04_20200525200519_09210701_006_01.h5,MOD06_L2.A2020145.1110.061.2020145193450.hdf
126667233,ATL04_20200521201340_08600701_006_01.h5,MOD06_L2.A2020145.0340.061.2020145133057.hdf
126709405,ATL04_20200523064803_08820701_006_01.h5,MOD06_L2.A2020141.0545.061.2020141133249.hdf
129551887,ATL04_20200205103253_06220601_006_01.h5,MOD06_L2.A2020037.0340.061.2020037133851.hdf
129552410,ATL04_20200208215013_06750601_006_01.h5,MOD06_L2.A2020042.0355.061.2020042185816.hdf
129554221,ATL04_20200207221552_06600601_006_01.h5,MOD06_L2.A2020038.0410.061.2020038132943.hdf
129555177,ATL04_20200205230711_06300601_006_01.h5,MOD06_L2.A2020041.1735.061.2020042012620.hdf
129555875,ATL04_20200209102432_06830601_006_01.h5,MOD06_L2.A2020041.1915.061.2020042071216.hdf
129556207,ATL04_20200206021546_06320601_006_01.h5,MOD06_L2.A2020041.2055.061.2020042071134.hdf
129556373,ATL04_20200205024126_06170601_006_01.h5,MOD06_L2.A2020037.2120.061.2020038071822.hdf
129556523,ATL04_20200208025845_06630601_006_01.h5,MOD06_L2.A2020040.2150.061.2020041072355.hdf
129556555,ATL04_20200207032424_06480601_006_01.h5,MOD06_L2.A2020038.0400.061.2020038131701.hdf
129556805,ATL04_20200210034144_06940601_006_01.h5,MOD06_L2.A2020041.2235.061.2020042071107.hdf
129557019,ATL04_20200205041543_06180601_006_01.h5,MOD06_L2.A2020037.2300.061.2020038072015.hdf
129557071,ATL04_20200206100713_06370601_006_01.h5,MOD06_L2.A2020040.0345.061.2020040132112.hdf
129557174,ATL04_20200208043302_06640601_006_01.h5,MOD06_L2.A2020042.0335.061.2020042184309.hdf
129557400,ATL04_20200207045841_06490601_006_01.h5,MOD06_L2.A2020042.0015.061.2020042183730.hdf
129557480,ATL04_20200208105012_06680601_006_01.h5,MOD06_L2.A2020040.2330.061.2020041072359.hdf
129557601,ATL04_20200206052421_06340601_006_01.h5,MOD06_L2.A2020040.0025.061.2020040132129.hdf
129557701,ATL04_20200210051601_06950601_006_01.h5,MOD06_L2.A2020038.0040.061.2020038131508.hdf
129557744,ATL04_20200205055001_06190601_006_01.h5,MOD06_L2.A2020036.0050.061.2020036131331.hdf
129557938,ATL04_20200207094133_06520601_006_01.h5,MOD06_L2.A2020039.0120.061.2020039180304.hdf
129558135,ATL04_20200207063259_06500601_006_01.h5,MOD06_L2.A2020038.0220.061.2020038131725.hdf
129558426,ATL04_20200211062439_07110601_006_01.h5,MOD06_L2.A2020040.0205.061.2020040132128.hdf
129559071,ATL04_20200206065838_06350601_006_01.h5,MOD06_L2.A2020041.0250.061.2020042162104.hdf
129559617,ATL04_20200205072418_06200601_006_01.h5,MOD06_L2.A2020039.0300.061.2020039180351.hdf
129559857,ATL04_20200205134128_06240601_006_01.h5,MOD06_L2.A2020041.0605.061.2020042163412.hdf
129559915,ATL04_20200207142426_06550601_006_01.h5,MOD06_L2.A2020039.0620.061.2020039192051.hdf
129560134,ATL04_20200206145005_06400601_006_01.h5,MOD06_L2.A2020038.0535.061.2020038131605.hdf
129560297,ATL04_20200210144146_07010601_006_01.h5,MOD06_L2.A2020038.0715.061.2020038193853.hdf
129560935,ATL04_20200205151545_06250601_006_01.h5,MOD06_L2.A2020041.0745.061.2020042162812.hdf
129561517,ATL04_20200208153304_06710601_006_01.h5,MOD06_L2.A2020038.0855.061.2020038193934.hdf
129561925,ATL04_20200211155023_07170601_006_01.h5,MOD06_L2.A2020040.0525.061.2020040131903.hdf
129562129,ATL04_20200206162422_06410601_006_01.h5,MOD06_L2.A2020042.0510.061.2020042183926.hdf
129563653,ATL04_20200205182419_06270601_006_01.h5,MOD06_L2.A2020040.1200.061.2020041012014.hdf
129564346,ATL04_20200207190718_06580601_006_01.h5,MOD06_L2.A2020039.1255.061.2020040012411.hdf
129564369,ATL04_20200211185858_07190601_006_01.h5,MOD06_L2.A2020037.1310.061.2020038013300.hdf
129564506,ATL04_20200206193257_06430601_006_01.h5,MOD06_L2.A2020042.1325.061.2020043013315.hdf
129571624,ATL04_20200211220733_07210601_006_01.h5,MOD06_L2.A2020041.0705.061.2020042163445.hdf
129579847,ATL04_20200206224132_06450601_006_01.h5,MOD06_L2.A2020042.0410.061.2020042190338.hdf
